New119Fips,NAMELSAD,lat,lon
5401,Congressional District 1,38.384008999999999,-82.517917
5401,Congressional District 1,37.577261999999997,-81.529189
5308,Congressional District 8,47.536866000000003,-122.067174
5308,Congressional District 8,47.586565999999998,-121.972256
5308,Congressional District 8,47.533110999999998,-122.030718
2405,Congressional District 5,39.017001000000000,-76.76417
5304,Congressional District 4,46.344633999999999,-119.271813
5304,Congressional District 4,46.605556000000000,-120.455565
5302,Congressional District 2,48.956085999999999,-122.508164
5302,Congressional District 2,47.803479000000003,-122.368479
5302,Congressional District 2,48.543044000000002,-123.068308
5501,Congressional District 1,42.590378000000001,-88.43964
5501,Congressional District 1,42.647705999999999,-87.84925
5501,Congressional District 1,42.587083000000000,-87.816405
5501,Congressional District 1,42.623761000000002,-87.82403
5306,Congressional District 6,47.187887000000003,-123.104088
5306,Congressional District 6,47.254803000000003,-122.438678
5306,Congressional District 6,47.762799000000001,-122.595547
5306,Congressional District 6,46.867297000000001,-123.305304
5306,Congressional District 6,47.622295000000001,-122.522071
5306,Congressional District 6,47.263666999999998,-122.481136
5101,Congressional District 1,37.272911000000001,-76.711135
5101,Congressional District 1,37.569234999999999,-77.554411
5101,Congressional District 1,37.710999000000001,-76.379728
5101,Congressional District 1,37.643239000000001,-77.581083
5101,Congressional District 1,37.641513000000003,-77.641198
407,Congressional District 7,32.232844000000000,-110.959467
107,Congressional District 7,33.505910000000000,-86.799772
404,Congressional District 4,33.423954000000002,-111.940687
611,Congressional District 11,37.775975000000003,-122.392972
407,Congressional District 7,31.340705000000000,-110.960789
502,Congressional District 2,34.759836000000000,-92.340415
407,Congressional District 7,32.596322000000001,-114.712699
200,Congressional District (at Large),60.939999999999998,-164.62
401,Congressional District 1,33.589112999999998,-111.79394
403,Congressional District 3,33.452981999999999,-112.066306
402,Congressional District 2,35.192568000000001,-111.656765
102,Congressional District 1,30.688966000000001,-88.189832
503,Congressional District 3,36.069921999999998,-94.176965
403,Congressional District 3,33.478892000000002,-112.040426
107,Congressional District 7,33.215665000000001,-87.53919
502,Congressional District 2,34.749004999999997,-92.320097
401,Congressional District 1,33.693798000000001,-111.999557
103,Congressional District 3,32.602139000000001,-85.508496
503,Congressional District 3,36.042290999999999,-94.16811
501,Congressional District 1,35.849336000000001,-90.679349
502,Congressional District 2,34.743406999999998,-92.291552
102,Congressional District 3,32.428345000000000,-85.709321
401,Congressional District 1,33.473852999999998,-111.946795
200,Congressional District (at Large),64.857437000000004,-147.800301
401,Congressional District 1,33.503993999999999,-112.018614
107,Congressional District 7,33.515461999999999,-86.821045
401,Congressional District 1,33.595440000000004,-111.895786
404,Congressional District 4,33.357821999999999,-111.926185
104,Congressional District 7,33.226799000000000,-87.531521
106,Congressional District 6,33.446750999999999,-86.798955
404,Congressional District 4,33.336506000000000,-111.938809
406,Congressional District 6,31.940621000000000,-110.907512
105,Congressional District 5,34.725230000000003,-86.691036
200,Congressional District (at Large),61.182147999999998,-149.795959
200,Congressional District (at Large),61.183064000000002,-149.806384
408,Congressional District 8,33.663404999999997,-112.183604
404,Congressional District 4,33.377778999999997,-111.914695
107,Congressional District 7,33.511775000000000,-86.812587
502,Congressional District 2,34.740023999999998,-92.396998
802,Congressional District 2,40.043567000000003,-105.293313
403,Congressional District 3,33.472611000000001,-112.074768
407,Congressional District 7,32.214148999999999,-110.954751
406,Congressional District 6,32.393673000000000,-111.001394
106,Congressional District 6,33.441958000000000,-86.669071
406,Congressional District 6,32.073081000000002,-110.69792
103,Congressional District 3,32.587007999999997,-85.493201
105,Congressional District 5,34.757300000000001,-86.678606
404,Congressional District 4,33.342900000000000,-111.894721
502,Congressional District 2,34.731783000000000,-92.41679
402,Congressional District 2,36.326278000000002,-109.268065
107,Congressional District 7,33.503686999999999,-86.79741
102,Congressional District 1,30.692961000000000,-88.194383
102,Congressional District 7,32.365014000000002,-86.295702
106,Congressional District 6,33.439559000000003,-86.681294
401,Congressional District 1,33.518079000000000,-112.010329
403,Congressional District 3,33.433422000000000,-112.087594
503,Congressional District 3,36.042985000000002,-94.167916
502,Congressional District 2,34.751922000000000,-92.345672
405,Congressional District 5,33.253120000000003,-111.616347
504,Congressional District 4,34.124645000000001,-93.051344
104,Congressional District 7,33.120981000000000,-87.566774
407,Congressional District 7,32.212468000000001,-110.947196
503,Congressional District 3,36.042285000000000,-94.168103
406,Congressional District 6,32.311096999999997,-110.946023
200,Congressional District (at Large),61.190646000000001,-149.818129
403,Congressional District 3,33.496960999999999,-112.066778
402,Congressional District 2,33.837595999999998,-109.968235
407,Congressional District 7,32.212822000000003,-110.946372
