"HomeCounty","AllCommutes","sum(CNS01)","sum(CNS02)","sum(CNS03)","sum(CNS04)","sum(CNS05)","sum(CNS06)","sum(CNS07)","sum(CNS08)","sum(CNS09)","sum(CNS10)","sum(CNS11)","sum(CNS12)","sum(CNS13)","sum(CNS14)","sum(CNS15)","sum(CNS16)","sum(CNS17)","sum(CNS18)","sum(CNS19)","sum(CNS20)"
31033,5200,109,6,69,156,230,594,676,184,46,141,28,135,718,111,404,646,14,517,100,316
31035,2624,120,15,17,180,260,230,297,122,26,101,12,66,29,60,327,348,10,143,78,183
31037,5745,272,3,16,274,2130,335,485,194,31,133,26,105,17,187,495,470,24,245,101,202
31039,4584,359,12,27,263,608,286,442,181,65,199,21,151,28,86,375,723,47,326,136,249
31041,5202,416,9,61,286,611,347,657,123,55,211,22,145,31,96,545,791,28,366,104,298
31043,10791,80,5,45,675,3372,358,1024,443,71,402,53,142,114,541,693,1073,160,894,268,378
31045,3591,56,42,29,143,41,128,570,46,53,133,21,95,55,70,704,516,22,397,54,416
31047,11807,483,23,89,555,3487,526,1186,355,74,345,58,242,135,391,888,1275,106,777,264,548
31049,818,50,3,7,25,22,81,113,39,7,35,5,11,27,15,97,103,6,74,19,79
31051,2839,176,4,10,216,547,115,254,116,24,114,12,47,16,100,314,357,31,154,47,185
31053,18790,221,10,139,1009,3633,873,2450,591,272,649,160,536,192,872,1748,2629,220,1367,602,617
31055,281810,680,84,1884,14297,20508,9906,31079,9091,7810,21729,4038,17828,10606,22583,23338,42491,4974,25502,7397,5985
31057,716,67,2,3,24,30,54,70,16,19,20,0,18,3,16,76,157,9,55,14,63
31059,2922,125,2,31,204,239,208,343,121,18,152,20,55,12,65,312,496,23,157,83,256
31061,1320,97,1,17,44,80,101,155,39,8,45,6,33,10,33,151,263,14,83,45,95
31063,981,56,4,6,51,64,63,114,40,17,55,6,26,16,16,155,108,7,57,23,97
31065,1936,163,3,21,86,143,101,234,60,47,60,1,48,46,56,221,313,14,110,31,178
31067,12015,135,14,120,673,1697,511,1436,373,129,388,80,327,95,419,1115,2372,189,850,321,771
31069,767,82,1,5,21,20,50,91,14,5,33,8,20,13,11,98,143,9,48,14,81
31071,831,36,7,4,21,52,94,131,22,19,23,1,28,1,7,95,128,1,50,47,64
31073,903,70,3,9,48,115,55,106,33,5,39,7,17,7,16,112,110,12,35,21,83
31075,262,65,1,0,11,3,10,46,9,2,2,0,7,0,4,41,13,5,19,7,17
31077,893,51,4,5,46,66,108,111,20,4,31,2,12,2,33,122,119,4,64,18,71
31079,30528,412,38,104,1593,6382,1246,3730,1192,269,1079,258,752,356,1519,2492,4013,440,2630,853,1170
31081,4558,137,3,19,193,533,379,557,183,117,198,29,145,21,134,476,628,71,323,145,267
31083,1358,125,5,13,59,99,92,167,30,17,62,3,35,12,22,114,259,16,76,33,119
31085,370,67,2,13,20,12,23,31,7,2,15,3,7,1,5,61,42,0,12,10,37
31087,1069,22,26,18,37,87,72,169,40,22,32,4,16,5,21,116,197,5,62,21,97
31089,2521,304,23,5,93,140,272,310,118,30,100,8,49,18,35,257,375,29,159,66,130
31091,291,12,0,1,8,7,8,30,7,0,8,3,2,1,2,56,47,45,11,7,36
31093,3200,127,11,34,190,403,191,405,130,26,160,11,77,17,96,304,515,38,194,93,178
31095,3900,167,6,8,246,617,195,518,122,50,105,23,80,22,97,337,650,37,252,107,261
31097,2316,37,9,30,166,295,99,269,69,26,99,13,53,12,61,224,371,20,129,38,296
31099,3216,142,6,13,147,447,210,332,89,43,104,17,95,60,71,365,572,57,216,75,155
31101,3494,167,8,51,151,224,226,518,101,45,140,19,110,84,59,324,438,21,456,98,254
31103,286,29,0,9,8,13,20,35,10,5,3,3,10,0,2,43,37,2,11,10,36
31105,1661,55,38,12,61,209,85,195,57,18,45,9,18,24,132,169,241,12,104,35,142
31107,3712,148,4,35,156,340,260,437,128,44,136,17,78,29,119,457,584,95,174,68,403
31109,153018,508,56,744,7846,13193,4268,16545,4776,3136,10586,1527,8212,2378,8106,17240,23121,2962,12706,4351,10757
31111,14513,412,27,307,727,436,719,2156,655,237,511,113,458,84,353,1465,2615,229,1673,415,921
31113,292,37,0,5,26,11,15,36,20,6,4,1,8,1,5,34,31,2,15,12,23
31115,294,17,2,11,9,26,18,27,13,6,14,0,6,0,5,33,43,1,27,4,32
31117,181,12,0,1,11,10,16,25,3,2,6,1,7,0,1,41,20,3,11,1,10
31119,18380,306,15,118,937,3129,1091,2377,567,207,644,174,549,71,715,1598,3091,154,1344,551,742
31121,3689,125,7,25,205,462,243,444,140,32,159,25,72,38,94,388,611,64,235,103,217
31123,2001,172,1,18,75,88,143,273,73,16,83,6,39,14,50,239,381,15,122,33,160
31125,1426,50,43,40,63,166,100,158,40,8,50,11,23,4,39,179,264,14,68,27,79
31127,3257,34,2,303,162,348,99,346,66,28,131,16,72,40,51,383,473,33,307,71,292
31129,2031,71,1,19,74,150,152,247,70,29,88,8,41,15,54,206,409,21,134,73,169
31131,8777,128,28,248,558,1219,300,1003,260,113,424,68,265,87,279,724,1342,131,789,202,609
31133,1202,14,6,6,51,197,41,138,24,11,58,5,28,13,36,170,190,10,58,35,111
31135,1153,78,0,22,91,45,140,155,28,10,53,1,39,11,12,95,204,7,50,31,81
31137,4412,244,8,27,209,475,320,485,106,55,163,19,120,43,68,460,769,114,337,101,289
31139,3764,75,13,22,259,502,301,413,155,48,173,20,88,28,98,418,621,29,193,92,216
31141,17223,437,30,376,885,4971,702,1859,411,114,476,147,436,85,590,1302,2019,195,1129,352,707
31143,2558,125,10,39,139,300,132,311,93,24,109,12,82,22,75,257,418,25,166,45,174
31145,5134,187,52,59,225,416,377,738,166,111,195,34,160,62,112,418,836,39,396,157,394
31147,3925,65,6,95,187,535,194,452,97,49,122,30,113,31,84,316,696,121,338,108,286
31149,583,41,0,5,13,20,87,60,22,6,26,1,9,2,8,79,89,4,38,8,65
31151,7379,96,3,33,375,1798,290,712,377,57,225,28,155,35,280,889,888,69,456,131,482
31153,89429,179,49,680,5407,4938,3718,10070,3409,2360,6635,1285,6022,3042,5696,8706,12891,1562,7494,2337,2949
31155,10993,89,23,88,759,1101,567,1386,379,168,629,92,462,170,441,1095,1587,153,729,254,821
31157,18202,443,22,153,1051,860,998,2446,564,320,651,146,496,135,1166,1782,3498,234,1606,416,1215
31159,8581,161,2,57,524,1226,360,842,408,132,438,64,278,76,301,998,1133,115,587,226,653
31161,2184,152,9,28,64,89,151,297,36,24,101,10,48,14,18,296,467,14,144,44,178
31163,1407,42,1,5,65,119,132,172,53,10,61,7,41,8,16,166,261,12,96,34,106
31165,475,45,2,10,12,21,13,57,10,2,21,1,19,1,16,61,93,7,26,3,55
31167,3089,102,11,26,162,453,210,372,130,32,118,22,85,14,95,301,503,26,170,100,157
31169,2433,75,1,19,107,420,177,241,71,19,91,16,46,8,41,273,419,21,123,66,199
31171,251,26,4,3,17,17,7,35,7,3,4,1,5,1,0,44,16,1,18,6,36
31173,2570,73,0,4,103,226,113,173,52,16,53,27,35,13,73,344,360,196,91,40,578
31175,1900,97,10,33,106,87,158,270,47,28,59,15,89,7,19,182,364,14,86,82,147
31177,10972,129,28,180,848,1064,396,1270,338,340,647,104,498,326,583,1025,1599,104,772,292,429
31179,3958,109,7,40,152,636,238,379,148,42,212,29,84,18,114,576,626,29,262,71,186
31181,1504,81,4,8,84,127,108,178,34,39,50,4,26,13,35,173,274,13,78,43,132
31183,392,76,2,1,15,22,46,34,9,1,12,2,6,1,5,55,44,4,26,5,26
31185,7012,216,7,90,346,797,429,841,280,80,336,27,249,33,299,563,941,79,682,204,513
32001,9554,310,308,107,636,613,259,1081,775,140,154,155,294,54,483,859,1041,364,900,243,778
32003,923776,1919,1000,3536,51346,22346,22341,105905,38962,12781,25668,20500,41172,20803,74452,61361,89565,20783,253902,23566,31868
32005,17939,137,92,129,1285,1432,382,2003,477,235,445,376,761,224,1060,717,2110,796,2989,489,1800
32007,23440,333,5323,104,1210,333,1033,2287,587,170,259,254,531,569,580,2014,1616,434,3692,595,1516
32009,322,10,38,1,28,15,1,29,4,4,13,6,5,2,18,26,20,7,31,5,59
32011,555,15,148,6,28,9,9,47,25,2,6,5,10,3,9,75,17,3,41,12,85
32013,7495,254,1825,91,324,215,218,856,253,64,59,46,126,56,254,603,584,114,840,164,549
32015,2404,48,774,40,66,46,70,238,102,35,13,9,20,16,44,183,200,64,156,62,218
32017,1458,49,28,23,68,46,24,195,54,27,28,13,45,7,62,241,141,22,152,13,220
32019,20439,539,257,147,1390,2166,654,2188,1738,200,409,299,758,184,1114,1562,1800,877,1849,500,1808
32021,1404,16,34,9,58,15,19,123,28,8,23,12,40,3,371,112,184,23,148,28,150
32023,12875,191,661,165,894,317,257,1785,364,143,236,242,579,133,848,1047,1133,631,2106,402,741
32027,1691,71,378,10,56,64,31,191,73,9,9,14,45,14,43,113,136,26,177,38,193
32029,1505,13,9,11,118,125,50,172,115,25,33,30,68,20,83,113,173,33,147,40,127
32031,209256,864,762,977,13788,12993,8605,22651,14688,2554,5723,3913,10426,3030,14868,17347,23682,5864,31201,5442,9878
32033,3652,48,646,40,143,82,88,396,88,18,48,53,43,31,78,274,342,63,461,73,637
32510,23688,146,106,108,1433,2484,513,2781,703,313,592,332,822,248,1315,1431,2712,930,2976,652,3091
33001,28631,152,52,121,1581,2904,942,4189,650,386,785,298,1140,566,1256,2824,4764,552,2761,922,1786
33003,19353,100,33,140,1042,1340,561,3057,388,310,503,262,752,225,774,2148,2801,413,2871,642,991
33005,36539,223,25,131,1877,5166,1485,4876,815,525,1206,316,1303,805,1459,4374,5503,389,2866,1513,1682
33007,14559,224,18,125,713,1037,357,2282,408,143,273,124,333,178,452,1551,2732,353,1752,300,1204
33009,40581,255,34,158,1606,3443,982,4983,830,527,923,407,1643,420,1190,7090,8486,756,3907,976,1965
33011,219069,324,156,563,10733,26595,10446,28219,5767,5785,9680,2469,16332,4012,13136,18814,31185,3028,15885,7665,8275
33013,76196,344,112,300,3840,6682,3509,9483,1844,1374,3212,884,4190,964,3402,8139,13016,1260,5321,2666,5654
33015,168111,328,118,785,8634,17072,8773,22633,4809,4139,7947,2052,12610,2955,9101,15846,23199,2587,12989,5108,6426
33017,60498,151,32,264,2280,7140,2286,7998,1287,1429,3728,564,3666,626,3415,6437,8398,860,5348,1884,2705
33019,20125,164,38,66,824,3344,671,2742,437,307,592,163,870,147,849,2094,3603,319,1333,548,1014
34001,123804,626,29,854,5552,3609,3230,14204,2962,1239,2699,1639,5456,1102,5924,11800,18791,2456,30703,4046,6883
34003,450764,303,93,2029,17321,22470,28918,47350,14642,14054,28120,9167,41584,11537,25565,47803,68902,7851,29757,16147,17151
34005,230323,577,71,1240,9593,14051,12025,25932,9409,4479,12351,3223,17591,4601,15054,25225,37302,3850,15449,7139,11161
34007,247941,634,50,1029,10422,15369,10779,28903,9645,4438,11944,3671,17476,4121,18413,24874,44535,4189,19287,8322,9840
34009,38689,183,34,287,2288,1090,1022,5438,1079,393,1027,640,1633,376,1612,4417,5463,1202,5635,1336,3534
34011,62418,1840,114,498,3230,7487,2787,7028,2387,533,1362,545,1909,552,3769,6761,10806,768,4463,1665,3914
34013,352326,169,44,1106,10754,16196,15903,35855,20558,9590,19463,7233,26763,6893,28398,35939,58512,5536,25323,12836,15255
34015,148052,945,50,1110,8304,9593,7635,17661,5768,2335,6347,1905,9316,2269,9122,17194,23651,2452,10814,4742,6839
34017,320845,135,25,962,9123,13953,16147,31596,16756,12594,28288,7732,33578,6218,24138,26024,39594,5208,25108,11222,12444
34019,65052,320,60,314,3147,4640,3694,6993,1669,1710,3574,864,6801,2066,3301,7277,7981,1255,3972,2315,3099
34021,169416,306,116,503,4662,8543,7411,16350,6531,3891,9782,2286,16464,3815,12091,20278,25845,3020,10996,5678,10848
34023,408660,370,75,1816,13855,24627,24962,45002,20704,10828,22879,5768,43571,9031,32729,37727,54300,5099,25123,13310,16884
34025,306518,483,80,1955,14965,12906,14163,35405,10234,8870,18590,5184,28032,5542,16068,33416,44634,7481,23769,11247,13494
34027,252340,296,76,1055,9932,15233,14657,24888,6977,7439,16448,4434,30258,8280,16558,26175,31980,4367,15386,9322,8579
34029,240607,440,139,2373,15129,10178,10444,33215,8150,3913,8767,3954,16215,2976,12353,26151,40191,5805,18869,9123,12222
34031,235874,242,78,1018,9964,19589,14038,29495,9334,4785,9429,3983,15590,4951,18011,22930,36547,3149,16038,8413,8290
34033,33456,613,18,798,2160,3089,1701,3934,1732,336,1454,373,1553,432,1869,3397,4730,434,2183,993,1657
34035,172237,208,67,565,5809,11666,10327,16608,5252,5464,10797,2533,21032,6226,12371,16577,22612,2442,9813,5794,6074
34037,75345,180,110,391,4533,5015,4256,9294,2490,1498,3018,1091,5916,2223,3976,8787,10147,1493,5185,2682,3060
34039,259302,156,41,1022,9854,15741,13429,27476,16279,6374,14334,4603,19864,5042,20984,25939,36784,3518,17240,9313,11309
34041,52236,247,58,262,2619,3923,2622,6443,1837,1032,2041,686,3868,1340,2841,5885,7475,876,3799,1849,2533
35001,290876,594,443,1138,15838,11965,9538,32394,7189,7984,9743,4240,26830,2968,18999,26522,53018,5635,31918,7878,16042
35003,603,26,11,11,31,30,11,92,11,5,9,1,12,2,13,114,81,4,37,10,92
35005,25395,1350,1133,213,1491,1079,907,3617,1161,325,718,295,781,83,1075,1954,4112,282,3149,574,1096
35006,7390,23,364,118,289,158,152,767,118,66,136,59,115,32,420,724,1469,447,720,98,1115
35007,4551,74,82,68,224,116,97,639,52,45,128,56,110,19,130,391,738,59,810,221,492
35009,18924,1344,103,147,1072,1151,581,2567,681,203,533,242,593,355,585,2006,3127,203,2155,566,710
35011,709,41,6,17,57,23,21,97,13,21,19,10,15,5,22,82,106,10,63,10,71
35013,74699,1769,352,701,4819,2610,1710,9355,2293,963,2172,1041,3905,201,4347,8829,14858,869,8303,1542,4060
35015,25070,347,4559,311,1941,849,676,2891,910,224,551,374,797,119,1391,1780,2853,254,2457,684,1102
35017,9857,90,1155,87,509,171,133,1276,121,121,209,99,238,139,245,1379,1845,88,1076,234,642
35019,1546,16,2,22,85,17,14,229,17,22,25,12,33,7,118,169,260,18,337,30,113
35021,344,40,2,2,34,14,5,47,9,2,14,1,7,1,15,53,31,3,15,4,45
35023,1702,60,130,19,71,30,25,244,60,20,34,8,27,5,51,225,243,18,257,30,145
35025,27227,444,4568,385,2227,702,865,3535,1091,316,564,368,701,185,1144,2515,3078,358,2589,735,857
35027,5992,113,51,109,409,91,85,923,98,92,133,151,203,28,219,487,636,362,1188,187,427
35028,9614,14,11,50,164,107,55,501,54,155,219,93,4913,25,250,861,885,173,467,238,379
35029,8814,536,315,70,555,899,150,1190,190,54,161,89,179,22,228,791,1405,114,1018,149,699
35031,23134,82,157,282,1134,460,522,3192,408,199,431,276,317,42,621,3027,5201,418,2860,372,3133
35033,1133,31,7,23,76,22,12,92,19,20,23,2,34,11,36,170,302,21,79,38,115
35035,20192,261,220,173,1350,419,351,2816,542,355,515,267,864,70,1162,2297,3587,233,3005,444,1261
35037,3426,86,37,68,271,88,66,483,91,38,110,30,97,31,101,405,553,39,519,105,208
35039,10485,64,62,121,486,153,132,1042,157,91,214,82,1065,43,318,1016,1529,430,1227,242,2011
35041,7640,787,30,79,389,521,152,975,337,80,185,68,202,60,196,1236,1144,75,698,173,253
35043,59883,101,166,277,3342,3290,2013,7008,1433,1478,1791,783,4350,472,4116,5732,9416,2009,6108,1408,4590
35045,48274,425,4682,1122,3877,1048,1721,5958,1194,500,990,543,1349,325,1440,4879,7914,999,4839,1251,3218
35047,10037,78,43,118,440,140,110,1179,286,96,295,87,259,29,303,1459,2704,141,1078,205,987
35049,60004,225,134,330,2854,1059,1195,8145,970,1294,1806,828,5370,353,2828,5239,8959,1990,7663,2470,6292
35051,3633,107,38,42,211,72,51,583,53,38,76,42,91,11,100,341,817,96,483,99,282
35053,6457,140,45,77,299,198,105,745,177,52,133,54,367,31,190,1320,1166,106,739,122,391
35055,9994,33,58,117,591,221,126,1286,99,137,213,173,436,22,313,927,1920,589,1666,280,787
35057,3599,77,30,57,329,172,172,563,100,63,71,38,182,19,197,353,470,75,333,89,209
35059,1709,159,16,38,90,36,49,161,43,48,71,6,38,6,188,161,224,19,167,44,145
35061,27270,235,90,236,2047,1386,795,3622,1148,489,729,348,1532,278,1363,2612,4706,369,2844,600,1841
36001,146644,176,113,508,4115,6370,4229,14355,4419,2688,6997,1948,9988,2426,7095,16247,25663,1908,10721,5739,20939
36003,18126,247,60,60,606,2801,475,2214,417,173,438,117,419,161,542,2922,2732,194,1415,650,1483
36005,554160,235,35,1736,19650,13603,16541,61113,23335,12409,18782,20475,26686,7234,40462,46492,136939,11607,51191,22266,23369
36007,81803,231,143,578,2885,8469,3476,9061,1985,1039,1930,1020,3224,821,3478,10389,15143,938,7562,3280,6151
36009,31906,320,120,89,1133,4134,1014,4032,771,232,796,246,773,309,1281,4196,4350,992,2671,1244,3203
36011,34478,839,52,195,1485,4816,1278,4260,1137,327,883,338,1432,385,1129,3638,5190,428,2893,1201,2572
36013,51661,530,119,195,1699,8472,1522,6700,1308,555,1072,456,1295,613,2100,6331,7689,812,4461,2032,3700
36015,34507,106,179,112,1067,3776,1029,4092,977,283,1045,335,1574,586,1599,4227,6816,534,2917,1176,2077
36017,20706,147,25,59,800,3807,661,2299,566,381,1045,192,616,219,664,2793,2822,174,1296,674,1466
36019,34136,609,36,142,1140,3326,983,4739,1525,425,542,419,755,157,1128,4407,5828,373,2927,1042,3633
36021,27593,603,46,116,1497,1609,1043,3426,948,427,800,283,1231,327,950,2993,4936,403,2048,963,2944
36023,20154,249,69,58,701,2155,571,2207,552,179,524,175,796,180,919,3085,3119,300,1899,874,1542
36025,17296,140,105,126,735,1898,501,2074,459,298,513,162,518,121,396,2187,2878,226,1472,655,1832
36027,131533,701,130,1264,7003,7439,4174,15381,4385,2744,4422,1991,7223,1960,6277,17789,22574,2632,9948,4989,8507
36029,435930,947,175,1553,14712,37131,17902,48255,15264,5673,24020,6301,23271,13822,24286,45114,69065,7991,40854,18217,21377
36031,15810,214,98,36,656,1206,261,1736,322,213,300,147,419,111,304,2041,2900,619,1836,646,1745
36033,18318,318,13,65,591,846,313,2277,458,241,263,184,454,127,380,2634,3712,649,1483,559,2751
36035,23077,88,46,101,1021,2852,784,3014,1227,386,588,232,764,318,687,2432,4615,202,1540,980,1200
36037,28382,731,65,96,1274,3890,1261,3287,705,312,810,305,990,409,1090,3632,3932,544,2227,1065,1757
36039,19465,131,23,105,976,1201,732,2573,779,366,698,246,705,202,658,2047,2796,527,1743,722,2235
36041,1642,25,8,4,80,48,23,237,52,19,27,14,31,6,39,250,140,72,204,40,323
36043,28279,143,63,157,1042,3184,993,3347,994,368,1172,265,816,291,846,3448,5692,312,2163,911,2072
36045,36839,411,46,208,1568,2285,1045,5281,1175,552,816,467,1022,359,1638,4934,6550,380,3632,1452,3018
36047,1127140,398,74,3580,40258,27582,39011,106534,50337,44310,60617,32637,87835,16340,69356,95109,235159,22849,97436,47853,49865
36049,9278,288,17,94,461,1221,228,1058,274,73,173,94,201,55,197,1362,1560,59,775,319,769
36051,28696,485,201,83,1441,3512,1134,3144,776,341,812,292,1229,458,1293,4026,3718,351,2158,992,2250
36053,31275,247,42,145,1316,3449,1240,3376,1011,376,1210,371,1375,354,1031,4605,4643,465,3278,980,1761
36055,355427,785,176,1224,11109,37114,12037,37209,8950,5542,11560,5622,22288,9175,22381,50001,60290,4982,27999,13494,13489
36057,20181,137,43,66,899,2594,626,2586,1163,301,529,172,777,250,556,1889,4060,164,1309,590,1470
36059,679528,335,65,4039,32123,21457,30926,69702,25710,19309,41068,13551,51816,9956,34898,80564,120539,13013,46258,28431,35768
36061,778345,282,47,1374,14060,13073,26859,53124,14821,55132,87075,27560,103761,19092,46455,69209,100411,22406,68380,32785,22439
36063,100025,636,43,548,4287,12301,3492,12681,3520,948,4440,1201,4353,2183,5167,9225,14422,3244,9106,3423,4805
36065,98760,319,92,396,2558,9177,3117,10931,3564,1315,5398,819,3898,822,3429,11901,19724,1307,9945,3054,6994
36067,212899,627,124,1472,7262,15562,9661,23943,8227,2661,9103,3175,12618,3344,10764,27037,36276,3316,18554,7712,11461
36069,51407,538,50,149,2156,6133,2014,6031,1165,751,1666,599,2277,993,2261,6963,8240,895,4124,1837,2565
36071,167519,819,159,1321,7833,9132,8691,21746,7286,3665,5461,2544,8944,2272,9009,19901,27702,2566,11834,6702,9932
36073,18240,730,32,67,765,3033,532,2141,644,197,733,179,625,248,786,2046,2330,227,1238,557,1130
36075,49120,310,63,1498,2785,5143,2325,6429,1842,487,1543,587,2069,453,1867,4735,7318,614,4413,1555,3084
36077,24467,129,42,137,883,2053,675,2868,608,288,973,250,751,194,560,3361,5386,557,2113,715,1924
36079,48207,82,13,394,3176,1607,1833,4902,1447,1403,2304,876,3435,904,2224,6789,7106,1234,3283,2079,3116
36081,1010047,404,66,3663,45874,29167,39011,101847,51306,31292,56136,29190,73578,13946,59811,78146,188234,19170,96461,49540,43205
36083,76302,214,113,380,3614,4759,2337,7840,2334,1369,3344,944,4478,993,2872,9277,12765,980,5740,3014,8935
36085,206318,93,21,1437,11119,4674,6456,20202,10257,5779,12090,4483,14041,2699,11098,19764,41653,3665,14223,8119,14445
36087,145405,129,96,1090,6530,6016,6527,15718,4439,3959,5891,2866,9688,2485,8140,18260,27458,2531,9614,6397,7571
36089,36305,508,50,387,1286,2574,749,4609,1028,382,792,302,839,477,981,6520,6929,454,2856,1155,3427
36091,110723,378,152,447,4510,9222,4153,12020,3165,1671,5880,1467,8298,1669,4207,13485,16027,2076,8780,4000,9116
36093,74962,89,120,232,2555,4331,2362,8320,2964,1209,3263,1000,5507,1322,3405,8332,13068,1103,6018,2742,7020
36095,11191,135,77,89,546,761,358,1426,566,170,298,91,380,70,266,1583,1767,156,1020,292,1140
36097,7514,128,35,14,262,937,154,872,234,66,162,64,309,106,211,1207,1192,106,664,237,554
36099,13375,171,18,33,438,1692,408,1769,366,133,288,125,389,129,443,1939,2090,136,1194,389,1225
36101,39820,455,150,165,1170,5465,900,4585,1156,401,1027,274,2387,1008,1920,5231,6401,461,2851,1274,2539
36103,747948,2230,186,3748,48222,45330,38601,85200,25580,16700,31803,10633,51300,9636,41754,91293,113026,13150,53072,29032,37452
36105,30510,284,73,144,1316,1572,1064,3855,1317,429,749,463,1039,430,1149,3703,6077,583,2175,1177,2911
36107,22477,139,115,108,920,3077,762,2446,811,245,481,194,793,225,828,3301,3805,410,1705,659,1453
36109,41304,329,152,133,925,2548,760,3843,976,503,1031,466,1978,287,1160,13121,5152,560,3544,1292,2544
36111,78103,615,127,577,3729,4357,2851,10068,3060,1569,2363,1196,3537,860,3445,9570,13264,1298,6947,2957,5713
36113,30188,126,108,131,1291,2408,926,3828,747,467,1117,313,1268,426,1319,3450,4938,690,3184,1189,2262
36115,27799,348,128,94,1439,3876,873,3666,722,358,848,265,958,303,1072,3008,4176,504,2187,799,2175
36117,43872,1095,59,311,2183,7168,1415,5093,1053,533,1174,466,1979,731,1997,5364,6108,461,2966,1337,2379
36119,424607,326,57,2297,19828,11112,14915,40449,11503,14200,28663,11208,34800,8725,22535,50408,71941,10586,29364,19583,22107
36121,17562,864,78,59,918,2250,618,2091,529,158,381,151,613,274,918,1905,2301,311,1104,633,1406
36123,9077,210,14,17,464,1385,269,1205,248,79,183,92,245,86,263,1172,1487,94,713,341,510
37001,70145,176,39,164,3393,9786,3132,8513,1824,837,1955,687,2445,914,4747,7809,11347,813,6418,1640,3506
37003,16007,133,14,57,565,4746,671,1714,537,94,301,94,393,290,763,1143,1618,184,1192,360,1138
