"","FIPS","county","gdp_2024"
"2748"," 48335","Mitchell, TX",406134
"2749"," 48337","Montague, TX",638083
"2750"," 48339","Montgomery, TX",39558095
"2751"," 48341","Moore, TX",3843391
"2752"," 48343","Morris, TX",747686
"2753"," 48345","Motley, TX",37941
"2754"," 48347","Nacogdoches, TX",2903057
"2755"," 48349","Navarro, TX",1865767
"2756"," 48351","Newton, TX",448567
"2757"," 48353","Nolan, TX",941869
"2758"," 48355","Nueces, TX",21605890
"2759"," 48357","Ochiltree, TX",863631
"2760"," 48359","Oldham, TX",318951
"2761"," 48361","Orange, TX",4669626
"2762"," 48363","Palo Pinto, TX",1013703
"2763"," 48365","Panola, TX",1909902
"2764"," 48367","Parker, TX",5842457
"2765"," 48369","Parmer, TX",1098370
"2766"," 48371","Pecos, TX",2373457
"2767"," 48373","Polk, TX",1429141
"2768"," 48375","Potter, TX",8884596
"2769"," 48377","Presidio, TX",273515
"2770"," 48379","Rains, TX",262962
"2771"," 48381","Randall, TX",4742155
"2772"," 48383","Reagan, TX",4766949
"2773"," 48385","Real, TX",81313
"2774"," 48387","Red River, TX",349899
"2775"," 48389","Reeves, TX",13156893
"2776"," 48391","Refugio, TX",422504
"2777"," 48393","Roberts, TX",162152
"2778"," 48395","Robertson, TX",2452874
"2779"," 48397","Rockwall, TX",6209706
"2780"," 48399","Runnels, TX",335243
"2781"," 48401","Rusk, TX",2188709
"2782"," 48403","Sabine, TX",313876
"2783"," 48405","San Augustine, TX",632717
"2784"," 48407","San Jacinto, TX",393794
"2785"," 48409","San Patricio, TX",2941371
"2786"," 48411","San Saba, TX",154306
"2787"," 48413","Schleicher, TX",149311
"2788"," 48415","Scurry, TX",1846918
"2789"," 48417","Shackelford, TX",260373
"2790"," 48419","Shelby, TX",1598845
"2791"," 48421","Sherman, TX",492467
"2792"," 48423","Smith, TX",13120426
"2793"," 48425","Somervell, TX",1329236
"2794"," 48427","Starr, TX",1223145
"2795"," 48429","Stephens, TX",400061
"2796"," 48431","Sterling, TX",224200
"2797"," 48433","Stonewall, TX",128093
"2798"," 48435","Sutton, TX",187967
"2799"," 48437","Swisher, TX",511069
"2800"," 48439","Tarrant, TX",139883117
"2801"," 48441","Taylor, TX",7698728
"2802"," 48443","Terrell, TX",46905
"2803"," 48445","Terry, TX",506462
"2804"," 48447","Throckmorton, TX",174030
"2805"," 48449","Titus, TX",2249514
"2806"," 48451","Tom Green, TX",6916630
"2807"," 48453","Travis, TX",165671955
"2808"," 48455","Trinity, TX",264446
"2809"," 48457","Tyler, TX",572964
"2810"," 48459","Upshur, TX",906791
"2811"," 48461","Upton, TX",7084209
"2812"," 48463","Uvalde, TX",971073
"2813"," 48465","Val Verde, TX",1934776
"2814"," 48467","Van Zandt, TX",1498144
"2815"," 48469","Victoria, TX",4994607
"2816"," 48471","Walker, TX",2436259
"2817"," 48473","Waller, TX",4367085
"2818"," 48475","Ward, TX",4725137
"2819"," 48477","Washington, TX",2525414
"2820"," 48479","Webb, TX",13161195
"2821"," 48481","Wharton, TX",2118801
"2822"," 48483","Wheeler, TX",343428
"2823"," 48485","Wichita, TX",6000261
"2824"," 48487","Wilbarger, TX",803789
"2825"," 48489","Willacy, TX",542594
"2826"," 48491","Williamson, TX",34984848
"2827"," 48493","Wilson, TX",1412855
"2828"," 48495","Winkler, TX",1964694
"2829"," 48497","Wise, TX",3339833
"2830"," 48499","Wood, TX",1678292
"2831"," 48501","Yoakum, TX",2214822
"2832"," 48503","Young, TX",1100483
"2833"," 48505","Zapata, TX",552291
"2834"," 48507","Zavala, TX",854913
"2835"," 49000","Utah",234300566
"2836"," 49001","Beaver, UT",416765
"2837"," 49003","Box Elder, UT",2894878
"2838"," 49005","Cache, UT",7165803
"2839"," 49007","Carbon, UT",918791
"2840"," 49009","Daggett, UT",112172
"2841"," 49011","Davis, UT",18149590
"2842"," 49013","Duchesne, UT",1602306
"2843"," 49015","Emery, UT",1109249
"2844"," 49017","Garfield, UT",341149
"2845"," 49019","Grand, UT",704674
"2846"," 49021","Iron, UT",2421909
"2847"," 49023","Juab, UT",688868
"2848"," 49025","Kane, UT",430284
"2849"," 49027","Millard, UT",1124088
"2850"," 49029","Morgan, UT",420698
"2851"," 49031","Piute, UT",101591
"2852"," 49033","Rich, UT",194371
"2853"," 49035","Salt Lake, UT",119476922
"2854"," 49037","San Juan, UT",632119
"2855"," 49039","Sanpete, UT",1197301
"2856"," 49041","Sevier, UT",1207257
"2857"," 49043","Summit, UT",4672480
"2858"," 49045","Tooele, UT",2491322
"2859"," 49047","Uintah, UT",2325013
"2860"," 49049","Utah, UT",38928334
"2861"," 49051","Wasatch, UT",1411894
"2862"," 49053","Washington, UT",8822616
"2863"," 49055","Wayne, UT",119504
"2864"," 49057","Weber, UT",14325610
"2865"," 50000","Vermont",36398905
"2866"," 50001","Addison, VT",1816615
"2867"," 50003","Bennington, VT",1872849
"2868"," 50005","Caledonia, VT",1277281
"2869"," 50007","Chittenden, VT",13170478
"2870"," 50009","Essex, VT",138755
"2871"," 50011","Franklin, VT",2202584
"2872"," 50013","Grand Isle, VT",202934
"2873"," 50015","Lamoille, VT",1293434
"2874"," 50017","Orange, VT",911242
"2875"," 50019","Orleans, VT",1197362
"2876"," 50021","Rutland, VT",2915195
"2877"," 50023","Washington, VT",4108451
"2878"," 50025","Windham, VT",2378574
"2879"," 50027","Windsor, VT",2922765
"2880"," 51000","Virginia",613708694
"2881"," 51001","Accomack, VA",1609589
"2882"," 51007","Amelia, VA",292432
"2883"," 51009","Amherst, VA",835793
"2884"," 51011","Appomattox, VA",358211
"2885"," 51013","Arlington, VA",41376780
"2886"," 51017","Bath, VA",257786
"2887"," 51019","Bedford, VA*",2100757
"2888"," 51021","Bland, VA",209500
"2889"," 51023","Botetourt, VA",1449517
"2890"," 51025","Brunswick, VA",925439
"2891"," 51027","Buchanan, VA",980668
"2892"," 51029","Buckingham, VA",533917
"2893"," 51033","Caroline, VA",955036
"2894"," 51036","Charles City, VA",260076
"2895"," 51037","Charlotte, VA",283077
"2896"," 51041","Chesterfield, VA",18545492
"2897"," 51043","Clarke, VA",466681
"2898"," 51045","Craig, VA",108127
"2899"," 51047","Culpeper, VA",2145613
"2900"," 51049","Cumberland, VA",176022
"2901"," 51051","Dickenson, VA",586745
"2902"," 51057","Essex, VA",430563
"2903"," 51061","Fauquier, VA",3227177
"2904"," 51063","Floyd, VA",417534
"2905"," 51065","Fluvanna, VA",960306
"2906"," 51067","Franklin, VA",1668099
"2907"," 51071","Giles, VA",707171
"2908"," 51073","Gloucester, VA",1038636
"2909"," 51075","Goochland, VA",2978868
"2910"," 51077","Grayson, VA",305499
"2911"," 51079","Greene, VA",521484
"2912"," 51083","Halifax, VA",1239321
"2913"," 51085","Hanover, VA",7021908
"2914"," 51087","Henrico, VA",29755353
"2915"," 51091","Highland, VA",86710
"2916"," 51093","Isle of Wight, VA",1297039
"2917"," 51097","King and Queen, VA",156548
"2918"," 51099","King George, VA",2349561
"2919"," 51101","King William, VA",634290
"2920"," 51103","Lancaster, VA",528927
"2921"," 51105","Lee, VA",432174
"2922"," 51107","Loudoun, VA",37440677
"2923"," 51109","Louisa, VA",2371939
"2924"," 51111","Lunenburg, VA",256401
"2925"," 51113","Madison, VA",391490
"2926"," 51115","Mathews, VA",198513
"2927"," 51117","Mecklenburg, VA",1240310
"2928"," 51119","Middlesex, VA",393188
"2929"," 51125","Nelson, VA",546625
"2930"," 51127","New Kent, VA",809693
"2931"," 51131","Northampton, VA",513131
"2932"," 51133","Northumberland, VA",374654
"2933"," 51135","Nottoway, VA",536933
"2934"," 51137","Orange, VA",1218502
"2935"," 51139","Page, VA",673053
"2936"," 51141","Patrick, VA",402644
"2937"," 51145","Powhatan, VA",949840
"2938"," 51147","Prince Edward, VA",769207
"2939"," 51155","Pulaski, VA",1572597
"2940"," 51157","Rappahannock, VA",317344
"2941"," 51159","Richmond, VA",303917
"2942"," 51167","Russell, VA",714713
"2943"," 51169","Scott, VA",461246
"2944"," 51171","Shenandoah, VA",1775441
"2945"," 51173","Smyth, VA",1082653
"2946"," 51179","Stafford, VA",6586373
"2947"," 51181","Surry, VA",1151960
"2948"," 51183","Sussex, VA",330729
"2949"," 51185","Tazewell, VA",1313434
"2950"," 51187","Warren, VA",1970967
"2951"," 51193","Westmoreland, VA",502877
"2952"," 51197","Wythe, VA",1498629
"2953"," 51510","Alexandria (Independent City), VA",14388228
"2954"," 51550","Chesapeake (Independent City), VA",11925555
"2955"," 51650","Hampton (Independent City), VA",7252088
"2956"," 51700","Newport News (Independent City), VA",15527021
"2957"," 51710","Norfolk (Independent City), VA",21097861
"2958"," 51740","Portsmouth (Independent City), VA",6015283
"2959"," 51760","Richmond (Independent City), VA",28127971
"2960"," 51770","Roanoke (Independent City), VA",7946958
"2961"," 51800","Suffolk (Independent City), VA",4495006
"2962"," 51810","Virginia Beach (Independent City), VA",25840101
"2963"," 51901","Albemarle + Charlottesville, VA*",14042589
"2964"," 51903","Alleghany + Covington, VA*",848405
"2965"," 51907","Augusta, Staunton + Waynesboro, VA*",5538943
"2966"," 51911","Campbell + Lynchburg, VA*",7660513
"2967"," 51913","Carroll + Galax, VA*",997301
"2968"," 51918","Dinwiddie, Colonial Heights + Petersburg, VA*",3150863
"2969"," 51919","Fairfax, Fairfax City + Falls Church, VA*",151225537
"2970"," 51921","Frederick + Winchester, VA*",7536165
"2971"," 51923","Greensville + Emporia, VA*",1558897
"2972"," 51929","Henry + Martinsville, VA*",2299788
"2973"," 51931","James City + Williamsburg, VA*",5940811
"2974"," 51933","Montgomery + Radford, VA*",6150730
"2975"," 51939","Pittsylvania + Danville, VA*",3651879
"2976"," 51941","Prince George + Hopewell, VA*",4113138
"2977"," 51942","Prince William, Manassas + Manassas Park, VA*",24926326
"2978"," 51944","Roanoke + Salem, VA*",6411823
"2979"," 51945","Rockbridge, Buena Vista + Lexington, VA*",1391574
"2980"," 51947","Rockingham + Harrisonburg, VA*",8344240
"2981"," 51949","Southampton + Franklin, VA*",781153
"2982"," 51951","Spotsylvania + Fredericksburg, VA*",7988890
"2983"," 51953","Washington + Bristol, VA*",3551196
"2984"," 51955","Wise + Norton, VA*",1700679
"2985"," 51958","York + Poquoson, VA*",3085720
"2986"," 53000","Washington",702232288
"2987"," 53001","Adams, WA",1097173
"2988"," 53003","Asotin, WA",753733
"2989"," 53005","Benton, WA",13124028
"2990"," 53007","Chelan, WA",5563975
"2991"," 53009","Clallam, WA",2940757
"2992"," 53011","Clark, WA",26085187
"2993"," 53013","Columbia, WA",376028
"2994"," 53015","Cowlitz, WA",5530726
"2995"," 53017","Douglas, WA",2190136
"2996"," 53019","Ferry, WA",210990
"2997"," 53021","Franklin, WA",4359524
"2998"," 53023","Garfield, WA",165041
"2999"," 53025","Grant, WA",6812669
"3000"," 53027","Grays Harbor, WA",2904808
"3001"," 53029","Island, WA",3623667
"3002"," 53031","Jefferson, WA",1435541
"3003"," 53033","King, WA",409159636
"3004"," 53035","Kitsap, WA",14380899
"3005"," 53037","Kittitas, WA",2005844
"3006"," 53039","Klickitat, WA",1877501
"3007"," 53041","Lewis, WA",3869765
"3008"," 53043","Lincoln, WA",496467
"3009"," 53045","Mason, WA",1889628
"3010"," 53047","Okanogan, WA",1844474
"3011"," 53049","Pacific, WA",787061
"3012"," 53051","Pend Oreille, WA",594499
"3013"," 53053","Pierce, WA",50061822
"3014"," 53055","San Juan, WA",948762
"3015"," 53057","Skagit, WA",7177856
"3016"," 53059","Skamania, WA",328555
"3017"," 53061","Snohomish, WA",49915375
"3018"," 53063","Spokane, WA",31291275
"3019"," 53065","Stevens, WA",1335970
"3020"," 53067","Thurston, WA",16900081
"3021"," 53069","Wahkiakum, WA",105055
"3022"," 53071","Walla Walla, WA",3534101
"3023"," 53073","Whatcom, WA",15565102
"3024"," 53075","Whitman, WA",2483770
"3025"," 53077","Yakima, WA",10144203
"3026"," 54000","West Virginia",82716452
"3027"," 54001","Barbour, WV",567910
"3028"," 54003","Berkeley, WV",4687464
"3029"," 54005","Boone, WV",804174
"3030"," 54007","Braxton, WV",321673
"3031"," 54009","Brooke, WV",985840
"3032"," 54011","Cabell, WV",5313364
"3033"," 54013","Calhoun, WV",117201
"3034"," 54015","Clay, WV",166509
"3035"," 54017","Doddridge, WV",598316
"3036"," 54019","Fayette, WV",1206603
"3037"," 54021","Gilmer, WV",182242
"3038"," 54023","Grant, WV",471794
"3039"," 54025","Greenbrier, WV",1126193
"3040"," 54027","Hampshire, WV",434889
"3041"," 54029","Hancock, WV",988648
"3042"," 54031","Hardy, WV",765693
"3043"," 54033","Harrison, WV",4784228
"3044"," 54035","Jackson, WV",882243
"3045"," 54037","Jefferson, WV",2356263
"3046"," 54039","Kanawha, WV",11439241
"3047"," 54041","Lewis, WV",572871
"3048"," 54043","Lincoln, WV",264891
"3049"," 54045","Logan, WV",1499937
"3050"," 54047","McDowell, WV",533902
"3051"," 54049","Marion, WV",2319464
"3052"," 54051","Marshall, WV",2692990
"3053"," 54053","Mason, WV",856490
"3054"," 54055","Mercer, WV",1794791
"3055"," 54057","Mineral, WV",885980
"3056"," 54059","Mingo, WV",713683
"3057"," 54061","Monongalia, WV",7455591
"3058"," 54063","Monroe, WV",244421
"3059"," 54065","Morgan, WV",313139
"3060"," 54067","Nicholas, WV",663384
"3061"," 54069","Ohio, WV",3808917
"3062"," 54071","Pendleton, WV",179153
"3063"," 54073","Pleasants, WV",451425
"3064"," 54075","Pocahontas, WV",268962
"3065"," 54077","Preston, WV",766168
"3066"," 54079","Putnam, WV",3101871
"3067"," 54081","Raleigh, WV",3427406
"3068"," 54083","Randolph, WV",867254
"3069"," 54085","Ritchie, WV",642697
"3070"," 54087","Roane, WV",296389
"3071"," 54089","Summers, WV",207761
"3072"," 54091","Taylor, WV",601330
"3073"," 54093","Tucker, WV",294178
"3074"," 54095","Tyler, WV",1253477
"3075"," 54097","Upshur, WV",807823
"3076"," 54099","Wayne, WV",1050709
"3077"," 54101","Webster, WV",134897
"3078"," 54103","Wetzel, WV",1036788
"3079"," 54105","Wirt, WV",72929
"3080"," 54107","Wood, WV",3744336
"3081"," 54109","Wyoming, WV",754138
"3082"," 55000","Wisconsin",354382123
"3083"," 55001","Adams, WI",575023
"3084"," 55003","Ashland, WI",707159
"3085"," 55005","Barron, WI",2308208
"3086"," 55007","Bayfield, WI",448328
"3087"," 55009","Brown, WI",20129247
"3088"," 55011","Buffalo, WI",553498
"3089"," 55013","Burnett, WI",564328
"3090"," 55015","Calumet, WI",1734366
"3091"," 55017","Chippewa, WI",2941431
"3092"," 55019","Clark, WI",1443171
"3093"," 55021","Columbia, WI",3179302
"3094"," 55023","Crawford, WI",671840
"3095"," 55025","Dane, WI",51263648
"3096"," 55027","Dodge, WI",3797710
"3097"," 55029","Door, WI",1501108
"3098"," 55031","Douglas, WI",1782817
"3099"," 55033","Dunn, WI",1926218
"3100"," 55035","Eau Claire, WI",6730548
"3101"," 55037","Florence, WI",128601
"3102"," 55039","Fond du Lac, WI",5112557
"3103"," 55041","Forest, WI",329836
"3104"," 55043","Grant, WI",2341197
"3105"," 55045","Green, WI",2010594
"3106"," 55047","Green Lake, WI",688885
"3107"," 55049","Iowa, WI",1233166
"3108"," 55051","Iron, WI",176755
"3109"," 55053","Jackson, WI",1017966
"3110"," 55055","Jefferson, WI",3791498
"3111"," 55057","Juneau, WI",921297
"3112"," 55059","Kenosha, WI",7957347
"3113"," 55061","Kewaunee, WI",795823
"3114"," 55063","La Crosse, WI",7638491
"3115"," 55065","Lafayette, WI",695373
"3116"," 55067","Langlade, WI",758734
"3117"," 55069","Lincoln, WI",1352384
"3118"," 55071","Manitowoc, WI",4117466
"3119"," 55073","Marathon, WI",9131392
"3120"," 55075","Marinette, WI",1923018
"3121"," 55077","Marquette, WI",456237
"3122"," 55078","Menominee, WI",171659
"3123"," 55079","Milwaukee, WI",62656414
"3124"," 55081","Monroe, WI",2293726
"3125"," 55083","Oconto, WI",1027969
"3126"," 55085","Oneida, WI",1887674
"3127"," 55087","Outagamie, WI",13229715
"3128"," 55089","Ozaukee, WI",5528428
"3129"," 55091","Pepin, WI",286595
"3130"," 55093","Pierce, WI",1179567
"3131"," 55095","Polk, WI",1653023
"3132"," 55097","Portage, WI",4572461
"3133"," 55099","Price, WI",560641
"3134"," 55101","Racine, WI",9100357
"3135"," 55103","Richland, WI",791160
"3136"," 55105","Rock, WI",8437452
"3137"," 55107","Rusk, WI",540669
"3138"," 55109","St. Croix, WI",4453870
"3139"," 55111","Sauk, WI",4215562
"3140"," 55113","Sawyer, WI",735665
"3141"," 55115","Shawano, WI",1341970
"3142"," 55117","Sheboygan, WI",7211859
"3143"," 55119","Taylor, WI",830952
"3144"," 55121","Trempealeau, WI",1418480
"3145"," 55123","Vernon, WI",1213265
"3146"," 55125","Vilas, WI",1026545
"3147"," 55127","Walworth, WI",4858838
"3148"," 55129","Washburn, WI",618480
"3149"," 55131","Washington, WI",7001853
"3150"," 55133","Waukesha, WI",32895836
"3151"," 55135","Waupaca, WI",2009292
"3152"," 55137","Waushara, WI",704836
"3153"," 55139","Winnebago, WI",11107020
"3154"," 55141","Wood, WI",4107043
"3155"," 56000","Wyoming",39780691
"3156"," 56001","Albany, WY",1848358
"3157"," 56003","Big Horn, WY",569829
"3158"," 56005","Campbell, WY",4918971
"3159"," 56007","Carbon, WY",1450690
"3160"," 56009","Converse, WY",1721445
"3161"," 56011","Crook, WY",344434
"3162"," 56013","Fremont, WY",1655777
"3163"," 56015","Goshen, WY",454738
"3164"," 56017","Hot Springs, WY",246817
"3165"," 56019","Johnson, WY",450910
"3166"," 56021","Laramie, WY",6649763
"3167"," 56023","Lincoln, WY",979478
"3168"," 56025","Natrona, WY",5299993
"3169"," 56027","Niobrara, WY",132145
"3170"," 56029","Park, WY",1703610
"3171"," 56031","Platte, WY",503372
"3172"," 56033","Sheridan, WY",1791763
"3173"," 56035","Sublette, WY",779024
"3174"," 56037","Sweetwater, WY",3043979
"3175"," 56039","Teton, WY",3741782
"3176"," 56041","Uinta, WY",859720
"3177"," 56043","Washakie, WY",344609
"3178"," 56045","Weston, WY",337177
"3179"," 91000","New England",1187475701
"3180"," 92000","Mideast",3983256319
"3181"," 93000","Great Lakes",2949425062
"3182"," 94000","Plains",1410039749
"3183"," 95000","Southeast",5142935998
"3184"," 96000","Southwest",2999061943
"3185"," 97000","Rocky Mountain",883219272
"3186"," 98000","Far West",4627729346
