"FIPS","IDC_econ_loss_natl","term_econ_loss_natl"
"29105",672056.619783635,93651.7463343214
"29107",138248.622510431,13652.2705885681
"29109",548958.329723126,85072.4017705206
"29111",49158.0751912778,12497.7928739515
"29113",1106765.52506724,162889.179545876
"29115",20792.5686555476,7046.39418645418
"29117",28257.5805778721,7046.39418645418
"29119",997446.595842147,153709.286034115
"29121",28309.2362150743,7046.39418645418
"29123",24302.9002851702,3657.44838280895
"29125",24588.1204517474,7046.39418645418
"29127",1041087.4497171,170667.54542831
"29129",11315.132845231,490.657210975175
"29131",590899.486305343,111653.629253195
"29133",510826.311636666,80079.1067037333
"29135",37664.4382833458,7187.19159263072
"29137",57811.6545415497,18037.2848506897
"29139",587633.645043749,103728.036882526
"29141",86067.0894878526,25492.7776588571
"29143",72769.1254172201,21273.4338489444
"29145",87889.7259257226,21608.1618541498
"29147",70637.5781530327,14583.4455838835
"29149",16032.8322889721,3657.44838280895
"29151",23599.1954934119,7046.39418645418
"29153",19000.9212823011,7046.39418645418
"29155",15297.8899319544,3701.57275306422
"29157",48486.1597368426,14092.7883729084
"29159",179097.186333709,47085.1922829611
"29161",249125.106742752,39388.7415328471
"29163",126159.969197296,45801.5622119522
"29165",2145938.27935025,93556.2046037204
"29167",29281.9818411785,421.299384554193
"29169",193021.168697492,40436.5612431883
"29171",122.733723833373,0
"29173",21146.033804081,7046.39418645418
"29175",391360.880021938,144767.456777131
"29177",73833.2838634412,4896.87320327641
"29179",24506.7725848165,7046.39418645418
"29181",11774.4490200252,3523.19709322709
"29183",23848946.5669998,3505080.40729834
"29185",491605.079518182,72898.4612276973
"29186",14612.9467126915,182.019963225872
"29187",574095.250319338,84606.5690561607
"29189",164510398.443284,28972510.8341089
"29195",659790.063939705,519470.416740904
"29197",9225.95147790544,3523.19709322709
"29199",43.9747956451863,0
"29201",521918.613284456,76750.7242777357
"29203",9910.85012487902,3523.19709322709
"29205",12307.439592859,3523.19709322709
"29207",30153.4660533812,10660.687551939
"29209",58279.3988415574,15191.9752478015
"29211",10165.791554228,208.243320325883
"29213",551462.612197766,86458.0977782227
"29215",21119.694408983,4980.15437775302
"29217",35012.0603987998,7467.69357100838
"29219",1095521.27145228,164103.333563822
"29221",66646.63465201,18081.4092209449
"29223",10255.7933644874,3523.19709322709
"29225",535028.144857336,87213.7774404516
"29227",9061.69156266364,3523.19709322709
"29229",8790.04808859181,0
"29510",81344247.8714125,12928873.6398178
"30001",42555.334531835,181.893648904568
"30003",10708.8923536798,175.051363864908
"30005",10733.872641016,60.5220202020202
"30007",8154.13005188768,60.5220202020202
"30009",11084.0882193375,175.004565536549
"30011",27.7658675282714,188.980247711362
"30013",2582560.73171895,1828.04627050005
"30015",30475.5736385252,60.6156168587366
"30017",15089.665653499,715.550231882732
"30019",3528.91951177634,212.274122794866
"30021",10909.3120288379,60.5220202020202
"30023",67241.1565839641,243.070845703603
"30025",1849.36906386306,0
"30027",15712.150039706,121.04404040404
"30029",151942.91232867,2158.54016597839
"30031",3024512.87104309,26529.2181109894
"30033",0,0
"30035",13699.3523527171,0.0935966567164037
"30037",0,0
"30039",6842.57972097519,0.187193313432807
"30041",28982.4233301165,121.137637060757
"30043",91962.7536678703,138819.50486565
"30045",9192.02639253605,0
"30047",96364.0177902376,1667.0078403651
"30049",479853.847871758,2397.24798976965
"30051",1095.25982456964,188.980247711362
"30053",95657.113374487,19015.0738857024
"30055",7121.21707151927,60.5220202020202
"30057",23268.5500638836,181.566060606061
"30059",16172.2775919051,121.090838732399
"30061",37044.6314132273,542.717811585099
"30063",4595068.80350575,148476.480381339
"30065",7605.50755624536,60.5220202020202
"30067",143850.997626297,1029.43592337464
"30069",171.456646480211,0
"30071",3112.43796536572,0.0467983283582019
"30073",14827.1025549997,480.164041129237
"30075",1045.90395988003,0
"30077",52108.4226821248,1054.82678964604
"30079",562.113097114975,0
"30081",484453.72042628,1254.20698945856
"30083",20667.4363083846,175.004565536549
"30085",11399.5351458036,60.6156168587366
"30087",13839.300670293,272.889739653602
"30089",6312.07783948823,104.269721642204
"30091",7129.06798792487,60.5220202020202
"30093",281955.895432805,2193.80589400924
"30095",8733.70769401416,60.5220202020202
"30097",483.790862765055,0
"30099",55643.3922832386,0
"30101",9784.64758746501,0
"30103",78.3222343499197,0
"30105",20185.7795497854,296.001807612232
"30107",5679.66982873968,212.320921123224
"30109",78.3222343499197,0
"30111",155511.060017826,8424.04687259503
"31001",182360.711895935,17954.3498140813
"31003",8279.23874203858,761.445304168181
"31005",223.118023998105,0
"31007",0,0
"31009",4352.28111818757,371.943464665781
"31011",10970.3821268309,756.867659651668
"31013",9913.61511443856,743.886929331561
"31015",44.0877098445596,0
"31017",60.4297329392478,420.253903399971
"31019",311871.345163295,26059.150868535
"31021",535504.560481591,40027.1814548231
"31023",17357.697181702,8596.51801381341
"31025",827159.595420905,67701.382950011
"31027",95486.9747234382,8635.4614003143
"31029",1224.23381912308,9.33099035311796
"31031",689.421031615778,140.084634466657
"31033",159804.839746233,12532.4607890828
"31035",28497.3294977665,3621.08786174609
"31037",15986.3902258652,1391.92091325827
"31039",92271.5577212002,6369.0259320008
"31041",9579.52940783938,1839.76222877278
"31043",20854.1647457994,1289.96288561341
"31045",9496.89821585614,457.577864812443
"31047",127741.214234093,11028.1316131362
"31049",739.846023692908,9.33099035311796
"31051",15441.2671031983,1749.56068744515
"31053",386759.88078969,29837.8699861329
"31055",41131432.8966126,2764567.1814625
"31057",747.456406010209,140.084634466657
"31059",2067.00575149631,1130.00806608637
"31061",464.755842811881,0
"31063",75395.5097817144,5749.53680023242
"31065",4555.60493982912,371.943464665781
"31067",86058.632793382,18878.5681089973
"31069",889.215608357131,0
"31071",27223.8714953194,3471.67223692631
"31073",10840.372597821,371.943464665781
"31075",0,140.084634466657
"31077",1171.82565496251,9.33099035311796
"31079",287537.024394165,31618.831249194
"31081",29405.4828053714,5171.34983123243
"31083",552.220218275187,140.084634466657
"31085",0,140.084634466657
"31087",1139.31488706925,149.415624819775
"31089",3566.65231548477,887.162758565531
"31091",0,0
"31093",77747.9416809566,6758.12221255838
"31095",49261.3576566694,4560.6959262831
"31097",153714.203434142,11790.4921643878
"31099",33544.5966438446,3761.17249621274
"31101",28715.1949074352,4050.67275549918
"31103",604.903419383922,9.33099035311796
"31105",1713.58771103851,423.751548868289
"31107",7835.49834776471,1119.09147390339
"31109",10293241.6197184,1922254.67695155
"31111",105277.500476756,8465.93254139984
"31113",75791.3073943338,5609.45216576577
"31115",0,0
"31117",44.0877098445596,0
"31119",569091.032465928,43120.7347193409
"31121",2690.26729174627,1979.84686323943
"31123",1919.22770093557,27.9929710593539
"31125",16145.8680809856,1191.85962811094
"31127",47722.4333203984,4731.96472657642
"31129",2180.07571079098,168.077605526011
"31131",242520.791149165,23804.1314801429
"31133",102461.715602702,9211.87804680562
"31135",1388.83715292139,298.83124963955
"31137",30039.9065788783,3761.17249621274
"31139",41072.6861406965,4106.52530720252
"31141",298891.315508469,23458.2372881097
"31143",5966.30655900849,1176.66301785196
"31145",4998.54979511775,1483.28955004592
"31147",134171.86390337,13186.2473925112
"31149",1647.14541958806,158.746615172893
"31151",106708.821240817,20501.1481576412
"31153",6458994.33166741,440298.633334481
"31155",335846.399202165,46274.8708821667
"31157",24749.7841534487,2645.77489580885
"31159",244455.381869211,52296.1509876669
"31161",4869.00911788238,241.189820552242
"31163",2500.62450615567,438.915884106207
"31165",663.418109583718,140.084634466657
"31167",11305.5843257192,1273.47340330062
"31169",106256.133289083,9361.29367162539
"31171",44.0877098445596,0
"31173",3500.97825318235,416.175153727589
"31175",2740.26163758426,493.58216939075
"31177",604147.060282324,45012.0603832137
"31179",26683.1190698532,1859.72908375225
"31181",1509.8320926805,158.746615172893
"31183",26410.1608914426,3322.25661210654
"31185",117258.692712763,10873.978510114
"32001",49514.2458540105,343.357698451318
"32003",4631875.67643534,75444.5369962909
"32005",108916.815277444,648.092656409147
"32007",39582.5022441565,518.31546565951
"32009",0,0
"32011",5645.41294963038,0
"32013",26941.4029568215,165.317198070477
"32015",7823.20022634416,305.215988069755
"32017",1858.28232992485,0
"32019",130010.282411788,212.639438180769
"32021",4542.80852877692,0
"32023",57518.3786371731,419.778333666722
"32027",5184.28052670771,130.258220861564
"32029",32624.3960901656,0.182657692951616
"32031",7498869.5093956,5655.25063979747
"32033",33914.0318258592,365.232406253572
"32510",246491.976539935,622.411887323874
"33001",740636.09210106,323109.519698011
"33003",846212.0754426,82705.5694084542
"33005",4297086.94423935,275353.52084761
"33007",350632.427220651,162180.667816637
"33009",30021646.8102512,701880.125451611
"33011",14102939.2634538,4932827.46535423
"33013",4357242.69323143,582019.03307387
"33015",13683165.5113116,2430835.23834014
"33017",3013745.5776555,354568.849844722
"33019",3277366.28754555,83861.7306973497
"34001",3760242.51670059,603963.637957583
"34003",58604576.6242432,182880500.025367
"34005",21123732.7845747,3451560.2113479
"34007",38339254.5651883,7006590.15257324
"34009",1170270.87074617,298020.737638462
"34011",1720700.53134644,117305.182987902
"34013",16496775.108176,27643557.523666
"34015",19492374.141393,3846170.83138186
"34017",33826589.316858,33914530.3856107
"34019",3168519.05730629,3030041.16639494
"34021",26596573.5967981,9907646.39622503
"34023",64798653.1623147,13372169.536635
"34025",18079738.3520657,11214974.8910641
"34027",7714797.79378055,7314656.72181684
"34029",7810536.25085718,1946272.72559196
"34031",7923250.62000186,11346443.6383937
"34033",2050345.15484696,261505.903204971
"34035",23714099.0416403,489083.878223522
"34037",1683500.89621565,253418.140037814
"34039",16290960.8883062,9066321.5241337
"34041",1256461.13566358,590911.553529623
"35001",38709947.3876507,21540.2295631792
"35003",8138.33338604521,0
"35005",105634.925468058,15272.8155702558
"35006",136553.353992841,2141.25227803746
"35007",23724.1231551871,0
"35009",110722.329369902,1.73264092536491
"35011",4996.56431197376,0
"35013",2265264.06991869,287318.013828352
"35015",77881.818096756,2056.14024942076
"35017",50864.9065177163,4910.72586395201
"35019",10868.0191138042,1.73264092536491
"35021",5342.93758203326,0
"35023",7843.13792380434,4184.8104661575
"35025",103526.506514727,1733.91970248459
"35027",77356.6975212536,0
"35028",149558.998904689,232.440581754038
"35029",37387.612904945,3360.76814233884
"35031",275861.795787381,1087.57752051694
"35033",10803.0942125189,0
"35035",218853.157936967,11613.8211238935
"35037",52957.214826349,0
"35039",150869.6171637,0
"35041",39775.3431668894,0
"35043",4201550.45019627,5269.65425645835
"35045",155949.757076606,1099.10786300806
"35047",65586.7537389045,0
"35049",1035493.09363607,8179.3068984359
"35051",45843.8272332566,2522.30874767949
"35053",142664.748794787,206.010580954665
"35055",249104.200359598,0
"35057",173748.905556559,635.914095555409
"35059",244.424843636364,0
"35061",2143834.42004155,7261.4538570862
"36001",12111706.2337227,3463180.67610435
"36003",506231.851279705,45610.086923504
"36005",240212677.071125,1023724700.41751
"36007",6836311.90774785,10196282.3975742
"36009",825148.968802691,163955.277080552
"36011",2725597.69592672,19952050.5518543
"36013",1963778.16766715,357224.335873025
"36015",1689723.5955629,12123164.6346397
"36017",604511.234281977,1160243.19424064
"36019",668249.953194811,293158.086322732
"36021",1246665.05381146,78205.0852907788
"36023",3437145.52678951,31073022.7691515
"36025",622048.112735473,79777.8372868155
"36027",9427483.59198722,24038553.9139294
"36029",51530251.1470271,9069467.89955718
"36031",383062.756433109,119892.870613928
"36033",352813.129326548,177865.754951747
"36035",645706.812588044,167182.81797558
"36037",2204430.56581393,403061.442124486
"36039",1136062.10168702,127584.838209645
"36041",49685.3427316282,55792.8367117263
"36043",855737.249277272,174430.473017289
"36045",1022272.32614085,3005288.05361301
"36047",315820774.331483,322471609.426625
"36049",141681.43420029,8014.18754001316
"36051",2733304.06821386,710577.278717975
"36053",1449874.24019608,1794781.63647259
"36055",75547842.0685149,16431807.8352077
"36057",504277.098401606,77348.687631254
"36059",87263623.1021215,119502182.443312
"36061",271103625.644811,829266950.420961
"36063",6158890.55083073,1600786.04772704
"36065",2986944.23227156,203678.325506607
"36067",15090745.5667047,9525528.5505447
"36069",3800580.62758843,2364072.24305248
"36071",12410260.4535905,19668590.9716219
"36073",3007304.65876676,469403.055062644
"36075",1725695.94793312,618880.712461524
"36077",538150.426861064,123666.423006911
"36079",4004133.27004631,6945353.83824826
"36081",220941489.818384,373159626.956508
"36083",6263325.45459866,1391481.53175924
"36085",37500227.2234881,62733009.5587106
"36087",19363899.4431226,62471411.1839451
"36089",1179104.13750485,243626.411501165
"36091",4546664.2582473,559422.22116906
"36093",4106142.31043506,3350674.66777345
"36095",271717.903474222,67667.2796295057
"36097",2092178.37070259,20545392.2517787
"36099",1294292.17884689,10908029.6112056
"36101",1761660.88124064,1487399.5521054
"36103",78242104.4019706,51557489.612202
"36105",1592061.85378984,306638.538630587
"36107",4565663.28774386,39444997.7259613
"36109",41727095.9327038,432238659.81608
"36111",4782053.59156148,11923159.7472018
"36113",434857.247751898,31153.284622293
"36115",424699.810478501,22717.5361115916
"36117",6307019.96577665,1277127.59036299
"36119",68165340.3728209,170024705.79376
"36121",1227561.08196458,198706.239917799
"36123",148133.810032204,221105.082099685
"37001",22336504.5810702,11782991.8114048
"37003",467904.362012828,499125.469027641
"37005",72225.0628168228,14367.3271919904
"37007",206910.537207825,52640.4934770918
"37009",268432.543924109,252627.245147435
"37011",70406.5120847696,11756.7546327282
"37013",454978.127699566,50384.8704306712
"37015",147603.982598424,23073.5445740541
"37017",281732.290792613,52945.3652064307
"37019",1617201.19713297,812026.303268174
"37021",1754951.12085625,1347224.05225307
"37023",632919.62201409,536873.814211472
"37025",2596895.36186818,1235285.68016147
"37027",627539.664261233,329358.758646051
"37029",65491.9914457708,12851.7548974232
"37031",681586.801838847,530274.763589358
"37033",2516676.74383789,3195455.18867397
"37035",1370858.55792895,453858.446475571
"37037",24331333.1497097,9244276.73743714
"37039",96190.8033997958,12812.1767516344
"37041",268107.313971257,258318.357817494
"37043",73458.5234598333,12300.4078992261
"37045",499547.255983887,305014.18316679
"37047",620302.000787071,520593.666270861
"37049",1117582.20976214,811786.905457034
"37051",3375875.70506166,3228940.88598849
"37053",366697.834912396,485874.068609697
"37055",380702.528297032,273160.737148419
"37057",5945326.00016928,2267763.8380282
"37059",2234377.48047127,1016599.62086018
"37061",902140.263471668,1207229.23322619
"37063",180327857.314381,230641542.720436
"37065",962857.178028902,993717.811737461
"37067",29320691.3276981,10021014.6591574
"37069",4499253.56956925,5152152.02860191
"37071",2681683.1549288,1922271.6231818
"37073",49540.3332489689,11311.1284359785
"37075",31521.1762555521,5739.11234700644
"37077",8696687.04103105,13142622.5311104
"37079",285412.669228114,46416.9052730536
"37081",16087361.9262085,8485083.51531002
"37083",739271.957753647,751094.63428449
"37085",4141718.24380935,3882674.70126054
"37087",227491.577229615,45672.6866454639
"37089",1096628.89804555,1225679.14428729
"37091",257042.862091103,259812.676010776
"37093",502273.693974782,521684.713498875
"37095",30651.6798647778,3789.65446804213
"37097",3181432.22525528,2405840.34444667
"37099",316622.345608942,265189.541767636
"37101",9177462.55144152,9936179.85499851
"37103",76023.0898929444,12298.032754013
"37105",1906394.18073099,1371463.36344764
"37107",483614.988136451,300610.823169737
"37109",960689.05463619,551993.843019134
"37111",174512.541602714,43919.9809932515
"37113",456616.271158654,491468.020644411
"37115",235426.977731279,251149.795203117
"37117",354143.797146262,477101.448259294
"37119",17346817.0349261,18049387.0921134
"37121",85413.1216588348,15388.6628025737
"37123",136944.742924793,34194.4598020191
"37125",849491.755264806,589895.241913107
"37127",879355.880141827,362439.223850813
"37129",6100952.99171986,1392311.47541634
"37131",126016.108545771,27323.3566553617
"37133",2267789.91738791,2064705.10989106
"37135",121913452.794006,75864250.2727678
"37137",368654.954606774,474110.118712818
"37139",385126.275263659,46822.0062478827
"37141",1012369.30078991,525228.845473516
"37143",88003.0272458861,14435.8156104799
"37145",8091837.43890467,10971381.0186957
"37147",3822840.96206193,2533105.95781359
"37149",76544.0714184644,14957.8083493546
"37151",2794901.3418861,2356332.38389409
"37153",602196.107222859,527516.710334853
"37155",1813220.49115415,2233902.81649031
"37157",3262662.29897394,3121787.22006841
"37159",2026936.98129779,1173749.55930627
"37161",318894.400540387,68423.3817444678
"37163",499456.5921387,312876.406568855
"37165",355867.186719831,279670.697661385
"37167",533042.229055396,329572.829250309
"37169",1965613.89000388,965418.029021042
"37171",1843316.44808656,1147855.78031542
"37173",49838.8922124578,11124.0582347665
"37175",206954.49771886,44660.728719043
"37177",46502.1533885369,8768.07952895145
"37179",2462073.52448502,1865022.43354115
"37181",2364651.17808571,3116758.78512328
"37183",125358838.774332,108448985.844395
"37185",1059102.32648118,1435970.5612446
"37187",84071.9071332578,14447.5277723937
"37189",398224.507396924,262091.19359193
"37191",1268357.56235506,866675.771060059
"37193",1833068.58595773,328806.971080726
"37195",897220.424312377,792040.794465946
"37197",1070264.54490499,185024.104351482
"37199",222858.599630145,247902.08177855
"38001",0,0
"38003",20173.9409198479,231.736881115059
"38005",7901.54425116221,139.042128669035
"38007",0,0
"38009",14880.2345658992,242.201664350029
"38011",3404.29417408973,46.3473762230118
"38013",2604.83036458049,92.6947524460235
"38015",161008.966868552,2613.7377646946
"38017",2893423.92589805,7527.10416460612
"38019",6142.93272195561,46.3473762230118
"38021",3473.33759174433,46.3473762230118
"38023",5194.38636027932,149.506911904006
"38025",3984.5297219431,46.3473762230118
"38027",8080.86496290448,139.042128669035
"38029",9189.95185344337,92.6947524460235
"38031",0,0
"38033",1302.41518229024,46.3473762230118
"38035",3585221.31093668,124767.136792348
"38037",3752.58418985892,46.3473762230118
"38039",806.34730408076,0
"38041",4173.61941603376,0
"38043",1302.41518229024,46.3473762230118
"38045",6345.6843756179,139.042128669035
"38047",4173.61941603376,0
"38049",17384.060119192,92.6947524460235
"38051",6258.40920270078,185.389504892047
"38053",1302.41518229024,46.3473762230118
"38055",13503.2597474795,184.37742360046
"38057",7088.16794780896,92.6947524460235
"38059",22709.6001638086,462.461680938531
"38061",8686.84333824093,231.736881115059
"38063",11495.7262684014,193.209417863022
"38065",363.359299551799,0
"38067",21791.081375548,278.084257338071
"38069",16469.0891747252,185.389504892047
"38071",30641.8154944966,880.600148237223
"38073",22976.8595665398,46.3473762230118
"38075",1562.39891533628,46.3473762230118
"38077",43741.8635663225,46.3473762230118
"38079",22107.5821908133,323.419552269496
"38081",5996.84713388326,92.6947524460235
"38083",2604.83036458049,92.6947524460235
"38085",232.386603875939,0
"38087",1302.41518229024,46.3473762230118
"38089",17697.7785876213,407.917344738053
"38091",1302.41518229024,46.3473762230118
"38093",30010.5273504532,235.386621082048
"38095",2.44803143912599,3.64973996698892
"38097",68834.6763696315,2363.7161873736
"38099",30545.790684696,695.210643345176
"38101",124299.827831203,2149.75091726346
"38103",1537.31506597056,46.3473762230118
"38105",31770.8664551682,756.928284736065
"39001",96499.876284447,8210.76498878929
"39003",612949.736700881,57871.3688482979
"39005",364779.334871851,21756.7673422546
"39007",1046839.6374057,77694.0725274392
"39009",1204976.09886744,31065.353126127
"39011",122669.513486511,7700.63352028868
"39013",314127.424934441,27584.7574414535
"39015",594556.704757867,31041.1913145796
"39017",12462664.3796099,2100984.41498011
"39019",90230.966529218,6687.97074665728
"39021",193217.019831188,19240.2985264734
"39023",1028680.32097866,60898.3133513371
"39025",9263602.78089385,567899.806578463
"39027",426076.13666325,34892.0092121597
"39029",349714.140287544,40678.9213991481
"39031",276035.283722738,25295.5465687396
"39033",422497.402512716,42377.1019246174
"39035",128761640.342942,13903290.3489127
"39037",192967.134316366,14008.3148965651
"39039",102432.717707975,1366.69132269693
"39041",13534165.8054319,1427600.29432094
"39043",499988.205564406,27721.0957536109
"39045",5711974.68220977,443453.403444057
"39047",246206.247613265,16961.5344891533
"39049",116031461.411812,15763899.9312777
"39051",590467.097505994,46617.4031502263
"39053",108180.869953255,5704.01843775897
"39055",5461976.14743676,268946.966994666
"39057",1768328.23162287,74800.9420816731
"39059",84164.6807656691,3893.368317489
"39061",76657429.7285825,7963035.06504169
"39063",228592.640811484,17821.0403069342
"39065",32090.8546815864,1155.75887166482
"39067",33862.811177606,1535.72568159749
"39069",88291.4185057978,5774.98106554322
"39071",343417.172978428,24885.0394715078
"39073",149242.220732182,8671.98191268997
"39075",195535.999372584,14887.0161360948
"39077",321016.02510006,17309.2530997353
"39079",82681.766441774,1344.95952922366
"39081",458896.454621477,40665.9351220108
"39083",245280.894517836,26715.339384324
"39085",13114805.9644838,711729.392065843
"39087",356943.20007777,6530.23584567276
"39089",5015428.54845943,435954.095009246
"39091",232007.149176851,20556.1692210651
"39093",9954974.04838505,1789329.4691495
"39095",8567592.97617895,426455.545300417
"39097",1746408.9970665,174003.745599792
"39099",2009286.21523287,151726.009973155
"39101",641015.500997491,64443.3958328964
"39103",6159971.80007454,1098273.11819424
"39105",207080.045976663,9123.56303267063
"39107",55910.9502393264,831.87025395685
"39109",490585.845881071,41054.031872536
"39111",104389.315350545,9635.11064093488
"39113",4257092.95476262,246710.967127628
"39115",14626.2551117229,475.182711753777
"39117",241310.553725881,25409.5089959173
"39119",753269.445424032,70644.5551992709
"39121",19382.2359914051,378.414125966597
"39123",381182.236124279,31450.5883061177
"39125",39245.1784874851,4384.01945868186
"39127",306337.178418414,78042.1648759507
"39129",2296679.62631182,217413.414480504
"39131",204495.34562699,17824.3408627669
"39133",5821113.13074623,513661.867404581
"39135",299992.237683265,7588.35893027927
"39137",97013.1251901571,6562.67935311509
"39139",601206.132139035,34666.610425946
"39141",573847.347609979,444827.628791375
"39143",427780.59310502,18693.2605644078
"39145",286919.717936433,227756.623919757
"39147",218485.012472704,22408.785204877
"39149",199466.972115374,17360.3250032987
"39151",2191609.69910443,227296.908490813
"39153",12764470.8615885,779487.202309865
"39155",2009000.92956825,146137.396262402
"39157",479567.58605564,44467.3638522681
"39159",2907526.58401737,321232.862676983
"39161",34423.1606127663,1250.83005642139
"39163",46270.0872676858,2698.32582632199
"39165",7082142.45654412,908504.293503852
"39167",309704.310440146,25892.8438679995
"39169",836302.218447145,24942.6882936138
"39171",116157.333623213,11404.2842768902
"39173",1621153.3706184,74246.189103463
"39175",26012.4064212398,374.916955762104
"40001",39144.2684621053,66284.0013283377
"40003",12892.7275901746,2503.49958799712
"40005",23814.819687299,2763.11377963739
"40007",5062.54613677118,686.127423896654
"40009",130025.593470329,4757.26769369811
"40011",32420.7998847698,2785.40987552588
"40013",49521.0692542331,4594.9837977038
"40015",52247.6303073033,7381.27039847674
"40017",3140229.20258239,139790.485488873
"40019",41826.2720624582,3292.53614886114
"40021",148375.763782604,358728.859316063
"40023",6080.06486464605,234.48964739364
"40025",1872.835202761,222.558658153581
"40027",10060474.9996804,2439180.84425074
"40029",8068.70421716417,468.97929478728
"40031",638720.27665741,36383.5350151146
"40033",4721.54051357065,234.48964739364
"40035",34981.4788880135,2607.97570913651
"40037",711727.74233153,41844.7506725529
"40039",97211.1046658233,8051.49065376388
"40041",116537.292119465,8583.53351080091
"40043",7284.49186091445,457.048305547221
"40045",13978.3609673426,1335.35194892148
"40047",115926.577631532,10841.7244103788
"40049",51954.1812203369,15244.5670795171
"40051",632918.184453355,51174.8852291115
"40053",21590.5726678331,2237.51757077587
"40055",12325.9820207046,2282.58738372489
"40057",6480.14043022154,898.40154669152
"40059",7865.18638237696,686.127423896654
"40061",75212.0811731786,5705.94235524776
"40063",26921.8313433731,3449.24120353405
"40065",30970.4854641152,5756.8004968907
"40067",59392.2014957102,898.47389478728
"40069",20278.9397791497,1389.59636607757
"40071",140187.267489124,13351.3992580234
"40073",67555.9594232718,4732.6488727192
"40075",9350.71757922923,1606.74449518695
"40077",10047.3978175565,11667.1147164362
"40079",137117.623983094,11271.7464988794
"40081",552066.960328764,27506.3269080841
"40083",849345.287476688,49292.6794286584
"40085",15344.5402789595,1842.88059646193
"40087",524699.681578694,116389.771734825
"40089",152637.907595669,8366.56919590868
"40091",44477.4162656402,2847.87588557436
"40093",21674.2358192639,1605.6345640353
"40095",16493.6132935869,2976.4978335839
"40097",174971.098697615,14787.7816929113
"40099",15952.7924451694,2094.17523941014
"40101",179504.394868042,54371.3582496443
"40103",133151.327101319,15621.4194986667
"40105",19137.2074322133,1835.82361353638
"40107",85810.5266777021,3322.19046108483
"40109",32007523.8136476,1462619.97634015
"40111",331413.693036461,7557.78595586377
"40113",400519.410025981,16481.1163479977
"40115",31190.426784807,2309.37359781305
"40117",193854.237610942,12119.2005723756
"40119",2978460.409669,352690.814685727
"40121",100048.094469333,17207.2621285161
"40123",31875.7700317165,4609.60581664732
"40125",961699.872264235,54597.0796103295
"40127",7468.74819339117,925.187760779682
"40129",1609.98928482231,927.137531486146
"40131",753693.546816098,42843.6489436457
"40133",188887.723930416,10369.1455836389
"40135",64080.5936537111,32154.4435883394
"40137",87432.1576276075,7454.03101482006
"40139",29996.7023312236,2358.75513033726
"40141",14814.4830113779,1853.16513182065
"40143",8181348.1281308,171668.188012756
"40145",762719.146344899,39448.7890908548
"40147",99740.9196752251,15785.9389814924
"40149",10075.5194575845,2311.32336851951
"40151",15460.3967809221,2280.94092984354
"40153",82698.2967123504,3100.19849784297
"41001",53833.7505007233,100.324536915491
"41003",4682643.13071973,10168.6516143656
"41005",17540460.501048,223281.839806885
"41007",301235.559604884,6059.20861107777
"41009",1515119.75096879,18737.6948494404
"41011",166420.108455835,1884.1831880847
"41013",117560.761736039,1678.53725471228
"41015",50277.5035034185,532.634171078381
"41017",797841.788165787,12447.4966881078
"41019",569597.514478238,2517.54378396465
"41021",27104.07688092,0
"41023",36388.5296677608,520.88062492744
"41025",47231.1091623673,231.111706378803
"41027",96147.3848675655,939.986609436599
"41029",485530.208370999,4416.77425780316
"41031",137861.087676769,1884.44515705681
"41033",234801.273924767,1370.05642589187
"41035",334336.520297385,1178.96598268988
"41037",22939.2175966101,0
"41039",19709456.0124194,24891.5888014419
"41041",270545.407352738,2999.5900986289
"41043",1418023.67462239,9900.4280500508
"41045",110144.731778038,208.352249970976
"41047",2008097.32938944,41851.9477912149
"41049",122834.24829555,416.704499941952
"41051",65121956.0047403,532455.675436849
"41053",566652.018694857,9212.47866714322
"41055",1125.68868032412,0
"41057",183028.370708527,3958.8754071415
"41059",173455.087188007,644.03490300465
"41061",57719.0993692823,0
"41063",23291.3561560465,100.324536915491
"41065",121812.625532113,1398.70828812298
"41067",28557673.894412,314262.123502025
"41069",2921.31846748473,0
"41071",1254900.39295383,13682.5671506604
"42001",1006305.32974858,82226.3981449334
"42003",239184810.257521,28023074.2882228
"42005",2135360.3861206,412711.837311597
"42007",4795973.91101096,423751.125491529
"42009",589950.345562805,62939.3614912883
"42011",4415271.17047588,632097.040050838
"42013",2791257.3862627,260742.7364241
"42015",418785.078963588,742373.339217326
"42017",30648766.3047237,4683994.41865115
"42019",7157847.74777212,649542.597159416
"42021",2476116.20439176,235719.941398256
"42023",5384.47342014884,1288.74765310241
"42025",973291.2132085,178621.979772311
"42027",28627981.9951018,2607461.11394825
"42029",28409929.1440531,5791904.43685411
"42031",838154.395406067,75556.0994522879
"42033",4869374.55969319,425971.448631592
"42035",2165233.8382328,198220.904685461
"42037",1271011.13909658,51631.9200845269
"42039",897411.764623281,133060.939458212
"42041",7217086.46496459,1545836.1110209
"42043",19521954.9075612,7459262.67142501
"42045",82467748.0263245,20309701.5416073
"42047",155432.500612234,17838.3419033706
"42049",4822932.57747478,600039.483058812
"42051",3274191.86847657,226198.777078787
"42053",264581.453459547,22073.7446901443
"42055",1562958.80614028,192820.873883209
"42057",216790.752361589,20977.7251068777
"42059",1048426.28439941,52901.5000361841
"42061",1248180.8177804,110807.594800599
"42063",1283408.20871253,121945.337085348
"42065",1199317.39096254,105190.017466376
"42067",742657.846265906,76777.5574752342
"42069",1913423.58216645,280573.927608169
