<<<<<<< HEAD
"FIPS","static_IDC_loss","IDC_econ_loss"
"51177",0,1911267.98036324
"51179",0,1126877.65053979
"51181",0,48533.8041224744
"51183",0,317998.170986723
"51185",0,400003.410285097
"51187",0,435947.261230718
"51191",0,313849.13881216
"51193",0,80136.0040147945
"51195",0,128714.121737539
"51197",0,678893.503173878
"51199",0,472504.12978192
"51520",0,136106.304206118
"51530",0,69879.2457010768
"51550",0,1464016.86044301
"51570",0,261584.121166004
"51580",0,160217.346733808
"51590",0,576163.618286264
"51595",0,71995.72586885
"51600",0,451513.754716121
"51610",0,88694.896953347
"51620",0,42650.2266372075
"51630",0,303428.981410925
"51640",0,97512.1838681853
"51670",0,148180.473440465
"51678",0,144351.907432947
"51680",0,1232457.47165354
"51683",0,551534.553556029
"51685",0,110498.266807191
"51690",0,151432.808489975
"51700",0,1542585.6299324
"51720",0,31824.6348443159
"51730",0,323782.046804518
"51735",0,118671.116942612
"51740",0,515022.541599157
"51750",0,2372467.75007335
"51775",0,412790.566386055
"51790",0,999346.603646313
"51810",0,3661929.42767401
"51820",0,2007502.5277791
"51830",0,142518.226839978
"51840",0,366383.610178321
"53001",0,241857.809831051
"53003",0,288595.425611258
"53007",0,1520588.22077601
"53009",0,1850046.82021342
"53011",0,12005134.4507728
"53013",0,9709.34916672073
"53015",0,1573504.93882421
"53017",0,471189.315270528
"53019",0,120415.397242573
"53021",0,1931586.59197688
"53023",0,37461.8531201552
"53025",0,656281.356020482
"53027",0,1477255.61193876
"53029",0,1753074.19696178
"53031",0,220013.128676675
"53037",0,870234.437172693
"53039",0,93370.7668592541
"53041",0,1280627.76499337
"53043",0,481772.389477678
"53045",0,1223269.61537397
"53047",0,376706.243608613
"53049",0,103227.365587982
"53051",0,388295.9502344
"53053",0,17040439.9835213
"53055",0,188549.165400564
"53057",0,3935973.79467533
"53059",0,115727.425037144
"53065",0,231654.713332434
"53067",0,3853516.5738606
"53069",0,9505.60254197619
"53071",0,1872589.86779042
"54001",0,155452.997773903
"54003",0,597405.411835631
"54005",0,24739.535433025
"54007",0,187464.068510239
"54009",0,107380.820739216
"54013",0,19633.4694226029
"54015",0,2613.14289401858
"54017",0,120671.549901069
"54019",0,193632.106307881
"54021",0,78917.9327312503
"54023",0,59948.0120949042
"54025",0,135365.915879403
"54027",0,104921.808489206
"54029",0,516629.435469056
"54031",0,20774.6214682577
"54033",0,1294904.98720989
"54035",0,60774.9890475333
"54037",0,463940.210701912
"54039",0,468172.437566831
"54041",0,150983.979258271
"54043",0,32410.3112694122
"54045",0,77885.1131626705
"54047",0,45924.1556276535
"54049",0,2194769.78240397
"54051",0,394725.699414242
"54053",0,106192.607948376
"54055",0,344599.515143909
"54057",0,106774.547498412
"54059",0,28081.4755418975
"54063",0,139937.641927913
"54065",0,78385.86055111
"54067",0,58823.8162767763
"54069",0,665470.440992524
"54071",0,31464.6277645192
"54073",0,51028.0316204077
"54075",0,8722.9716985404
"54077",0,1859441.34446633
"54079",0,98664.7235107149
"54081",0,254679.577282064
"54083",0,81379.7161171293
"54085",0,4154.65795039594
"54087",0,71873.8333475201
"54089",0,189358.526257739
"54091",0,493064.342468705
"54093",0,320018.164213095
"54095",0,24854.0570930043
"54097",0,169976.210927951
"54099",0,197701.473381743
"54101",0,27186.1593752632
"54103",0,7324.33135921312
"54105",0,39620.144100001
"54107",0,255203.128823422
"54109",0,17034.3405603561
"55001",0,137770.076761026
"55003",0,36887.4204684956
"55005",0,287460.06768164
"55007",0,42335.733293513
"55011",0,140453.35689569
"55013",0,78694.5385376822
"55015",0,364384.078887697
"55017",0,295516.539156827
"55019",0,76729.3343004834
"55021",0,3940746.48485578
"55023",0,76929.9325698882
"55027",0,1566476.75858569
"55029",0,147658.024236903
"55031",0,252838.500169163
"55033",0,233188.801420975
"55037",0,5203.4533926236
"55039",0,1131735.73009931
"55041",0,206060.025663011
"55043",0,1076879.31757669
"55045",0,1454305.3218037
"55047",0,361414.255728205
"55049",0,891852.879689987
"55051",0,76193.1969526578
"55053",0,60993.7797176702
"55055",0,1763047.29336305
"55057",0,168408.636174517
"55059",0,1870140.32245569
"55061",0,49990.3055409234
"55065",0,306851.68848021
"55067",0,277227.666681088
"55069",0,212405.363771481
"55071",0,473470.249688585
"55073",0,1397032.3651504
"55075",0,306125.995883742
"55077",0,227434.262337003
"55078",0,9849.47134924402
"55081",0,177316.169373809
"55083",0,277100.047425439
"55085",0,311092.636908949
"55087",0,1639163.2431148
"55089",0,2810122.28833894
"55091",0,127956.019142843
"55093",0,636199.765430452
"55095",0,488762.070056018
"55097",0,588129.101845027
"55099",0,48053.4771652191
"55101",0,2368443.85324164
"55103",0,832427.840329411
"55105",0,3632477.67112353
"55107",0,86800.8570337376
"55109",0,1395293.38947993
"55111",0,3722924.84881937
"55113",0,91047.7439043673
"55115",0,406364.385546528
"55117",0,794457.883186839
"55119",0,144058.268533674
"55121",0,243382.510682561
"55123",0,184460.520235156
"55127",0,2033667.68098892
"55129",0,95367.9319422363
"55131",0,5034513.30230986
"55135",0,391678.906705832
"55137",0,175965.115680059
"55139",0,2319275.5204001
"56003",0,15585.0800748831
"56005",0,49064.2605806777
"56007",0,104445.092169322
"56009",0,78000.4562270441
"56011",0,35311.1441549914
"56015",0,53939.6285009537
"56017",0,7413.4259370101
"56019",0,20159.1609454809
"56021",0,884604.560121101
"56023",0,26454.3175473505
"56025",0,368497.439869
"56027",0,50320.8443008602
"56029",0,21382.5235445799
"56031",0,25374.8444831321
"56033",0,127439.459323433
"56035",0,6747.14734813683
"56037",0,37371.8400204492
"56039",0,4630.96732489102
"56041",0,9630.30996244163
"56043",0,303.878666808021
"56045",0,8784.50087183743
=======
version https://git-lfs.github.com/spec/v1
oid sha256:4247f749c6c62c7cea923bfa91902a5c5348be40560ef73abcee2373df12b66f
size 93120
>>>>>>> origin/main
